event,person.properties.email,properties.screenName,properties.$lib,timestamp,properties.$current_url
$pageleave,,Home,web,2024-05-03 06:00:59.347000+00:00,capacitor://localhost#/faqs
$pageleave,,Articles/Perinatal Mental Health,web,2024-05-03 06:00:56.454000+00:00,capacitor://localhost#/
$pageview,,Articles/Perinatal Mental Health,web,2024-05-03 06:00:31.375000+00:00,capacitor://localhost#/articles/ZDpYuBEAACMAjQo3
$pageleave,,Home,web,2024-05-03 06:00:31.374000+00:00,capacitor://localhost#/articles/ZDpYuBEAACMAjQo3
$pageview,,Home,web,2024-05-03 06:00:10.267000+00:00,capacitor://localhost#/
$pageleave,,Login,web,2024-05-03 06:00:10.267000+00:00,capacitor://localhost#/
$pageview,,Login,web,2024-05-03 05:59:44.941000+00:00,capacitor://localhost#/auth/login
$pageleave,,Splash,web,2024-05-03 05:59:44.941000+00:00,capacitor://localhost#/auth/login
$pageview,,Splash,web,2024-05-03 05:59:43.844000+00:00,capacitor://localhost#/auth/splash
$pageleave,,Signup,web,2024-05-03 05:59:43.844000+00:00,capacitor://localhost#/auth/splash
$pageview,,Signup,web,2024-05-03 05:59:42.091000+00:00,capacitor://localhost#/auth/signup
$pageleave,,Register,web,2024-05-03 05:59:42.090000+00:00,capacitor://localhost#/auth/signup
$pageview,,Register,web,2024-05-03 05:58:47.386000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Signup,web,2024-05-03 05:58:47.386000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Splash,web,2024-05-03 05:58:44.205000+00:00,capacitor://localhost#/auth/signup
$pageview,,Splash,web,2024-05-03 05:58:43.246000+00:00,capacitor://localhost#/auth/splash
$pageview,,Login,web,2024-05-03 05:58:33.092000+00:00,capacitor://localhost#/auth/login
$pageleave,,Splash,web,2024-05-03 05:58:33.091000+00:00,capacitor://localhost#/auth/login
$pageview,,Splash,web,2024-05-03 05:58:31.589000+00:00,capacitor://localhost#/auth/splash
$pageview,,Forgot Password,web,2024-05-03 04:43:52.702000+00:00,https://localhost/#/auth/forgot-password
$pageleave,,Login,web,2024-05-03 04:43:52.702000+00:00,https://localhost/#/auth/forgot-password
$pageview,,Login,web,2024-05-03 04:43:37.625000+00:00,https://localhost/#/auth/login
$pageleave,,Splash,web,2024-05-03 04:43:37.619000+00:00,https://localhost/#/auth/login
$pageview,,Splash,web,2024-05-03 04:43:34.726000+00:00,https://localhost/#/auth/splash
$pageview,,Login,web,2024-05-03 04:36:40.449000+00:00,https://localhost/#/auth/login
$pageleave,,Splash,web,2024-05-03 04:36:40.447000+00:00,https://localhost/#/auth/login
$pageview,,Splash,web,2024-05-03 04:36:38.430000+00:00,https://localhost/#/auth/splash
$pageleave,,Email Sent,web,2024-05-03 04:36:38.428000+00:00,https://localhost/#/auth/splash
$pageview,,Email Sent,web,2024-05-03 04:36:32.156000+00:00,https://localhost/#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-03 04:36:32.156000+00:00,https://localhost/#/auth/signup/email-sent
$pageview,,Register,web,2024-05-03 04:34:59.119000+00:00,https://localhost/#/auth/signup/parent
$pageleave,,Signup,web,2024-05-03 04:34:59.118000+00:00,https://localhost/#/auth/signup/parent
$pageview,,Signup,web,2024-05-03 04:34:52.666000+00:00,https://localhost/#/auth/signup
$pageleave,,Splash,web,2024-05-03 04:34:52.663000+00:00,https://localhost/#/auth/signup
$pageview,,Splash,web,2024-05-03 04:34:45.316000+00:00,https://localhost/#/auth/splash
$pageview,,Animation,web,2024-05-03 04:30:29+00:00,https://localhost/#/animation
$pageleave,,Subscription/Active Subscription,web,2024-05-03 04:30:28.996000+00:00,https://localhost/#/animation
$pageview,,Subscription/Active Subscription,web,2024-05-03 04:30:25.262000+00:00,https://localhost/#/subscriptions
$pageleave,,Subscription/No Subscription,web,2024-05-03 04:30:25.261000+00:00,https://localhost/#/subscriptions
$pageview,,Subscription/No Subscription,web,2024-05-03 04:30:25.259000+00:00,https://localhost/#/subscriptions
$pageleave,,Animation,web,2024-05-03 04:30:25.257000+00:00,https://localhost/#/subscriptions
$pageview,,Animation,web,2024-05-03 04:30:17.451000+00:00,https://localhost/#/animation
$pageleave,,Communities,web,2024-05-03 04:30:17.449000+00:00,https://localhost/#/animation
$pageview,,Communities,web,2024-05-03 04:30:10.927000+00:00,https://localhost/#/communities
$pageleave,,Animation,web,2024-05-03 04:30:10.926000+00:00,https://localhost/#/communities
$pageview,,Animation,web,2024-05-03 04:29:59.155000+00:00,https://localhost/#/animation
$pageleave,,Explore,web,2024-05-03 04:29:59.154000+00:00,https://localhost/#/animation
$pageview,,Explore,web,2024-05-03 04:29:57.557000+00:00,https://localhost/#/explore
$pageleave,,Home,web,2024-05-03 04:29:57.555000+00:00,https://localhost/#/explore
$pageview,,Home,web,2024-05-03 04:29:43.862000+00:00,https://localhost/#/
$pageleave,,Onboarding/About,web,2024-05-03 04:29:43.861000+00:00,https://localhost/#/
$pageview,,Onboarding/About,web,2024-05-03 04:29:22.257000+00:00,https://localhost/#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-03 04:29:22.255000+00:00,https://localhost/#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-03 04:29:21.243000+00:00,https://localhost/#/onboarding
$pageleave,,Email Verified,web,2024-05-03 04:29:21.241000+00:00,https://localhost/#/onboarding
$pageview,,Email Verified,web,2024-05-03 04:29:09.251000+00:00,https://localhost/#/auth/signup/verified?token=ZDZlMDc2OGQtNTZkNi00OWQ1LTlmOTItNTIzNjRlMzE3OWM0&username=bWljaGVsbGUuYXZlbGVuYUBnbWFpbC5jb20%3D&usertype=expectant&env=prod
$pageleave,,Reset Password,web,2024-05-03 04:29:09.250000+00:00,https://localhost/#/auth/signup/verified?token=ZDZlMDc2OGQtNTZkNi00OWQ1LTlmOTItNTIzNjRlMzE3OWM0&username=bWljaGVsbGUuYXZlbGVuYUBnbWFpbC5jb20%3D&usertype=expectant&env=prod
$pageview,,Reset Password,web,2024-05-03 04:29:09.247000+00:00,https://localhost/#/auth/signup/verified?token=ZDZlMDc2OGQtNTZkNi00OWQ1LTlmOTItNTIzNjRlMzE3OWM0&username=bWljaGVsbGUuYXZlbGVuYUBnbWFpbC5jb20%3D&usertype=expectant&env=prod
$pageleave,,Email Sent,web,2024-05-03 04:29:09.244000+00:00,https://localhost/#/auth/signup/verified?token=ZDZlMDc2OGQtNTZkNi00OWQ1LTlmOTItNTIzNjRlMzE3OWM0&username=bWljaGVsbGUuYXZlbGVuYUBnbWFpbC5jb20%3D&usertype=expectant&env=prod
$pageview,,Email Sent,web,2024-05-03 04:28:37.005000+00:00,https://localhost/#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-03 04:28:37.003000+00:00,https://localhost/#/auth/signup/email-sent
$pageview,,Register,web,2024-05-03 04:27:29.603000+00:00,https://localhost/#/auth/signup/expectant
$pageleave,,Signup,web,2024-05-03 04:27:29.601000+00:00,https://localhost/#/auth/signup/expectant
$pageview,,Signup,web,2024-05-03 04:27:27.524000+00:00,https://localhost/#/auth/signup
$pageleave,,Splash,web,2024-05-03 04:27:27.521000+00:00,https://localhost/#/auth/signup
$pageview,,Splash,web,2024-05-03 04:27:26.652000+00:00,https://localhost/#/auth/splash
$pageleave,,Login,web,2024-05-03 04:27:26.652000+00:00,https://localhost/#/auth/splash
$pageview,,Login,web,2024-05-03 04:27:18.397000+00:00,https://localhost/#/auth/login
$pageleave,,Splash,web,2024-05-03 04:27:18.393000+00:00,https://localhost/#/auth/login
$pageview,,Splash,web,2024-05-03 04:27:16.758000+00:00,https://localhost/#/auth/splash
$pageview,,MyChats/Unallocated,web,2024-05-03 04:12:47.303000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats/Thread,web,2024-05-03 04:12:47.302000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats/Thread,web,2024-05-03 04:12:40.602000+00:00,capacitor://localhost#/chats/b57a6660-489c-4617-a7f4-5506b2971ee6
$pageleave,,MyChats/Unallocated,web,2024-05-03 04:12:40.602000+00:00,capacitor://localhost#/chats/b57a6660-489c-4617-a7f4-5506b2971ee6
$pageview,,MyChats/Unallocated,web,2024-05-03 04:12:34.234000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats,web,2024-05-03 04:12:34.234000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats/active,web,2024-05-03 04:12:33.035000+00:00,capacitor://localhost#/chats
$pageview,,MyChats,web,2024-05-03 04:12:33.035000+00:00,capacitor://localhost#/chats
$pageleave,,Home,web,2024-05-03 04:12:33.035000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-03 04:12:33.035000+00:00,capacitor://localhost#/chats
$pageview,,Home,web,2024-05-03 04:12:31.507000+00:00,capacitor://localhost#/
$pageview,,Communities,web,2024-05-03 03:38:33.274000+00:00,capacitor://localhost#/communities
$pageview,,Community/Sleepy Time (night feeds)/chat,web,2024-05-03 03:26:06.538000+00:00,capacitor://localhost#/communities/02525253-7c1f-4665-b95c-ff03a44db037/chat?joined=true
$pageleave,,Communities,web,2024-05-03 03:26:06.537000+00:00,capacitor://localhost#/communities/02525253-7c1f-4665-b95c-ff03a44db037/chat?joined=true
$pageview,,Communities,web,2024-05-03 03:25:35.193000+00:00,capacitor://localhost#/communities
$pageleave,,Animation,web,2024-05-03 03:25:35.193000+00:00,capacitor://localhost#/communities
$pageview,,Animation,web,2024-05-03 03:25:24.659000+00:00,capacitor://localhost#/animation
$pageleave,,FAQs,web,2024-05-03 03:25:24.658000+00:00,capacitor://localhost#/animation
$pageview,,FAQs,web,2024-05-03 03:25:21.456000+00:00,capacitor://localhost#/faqs
$pageleave,,Explore,web,2024-05-03 03:25:21.456000+00:00,capacitor://localhost#/faqs
$pageview,,Explore,web,2024-05-03 03:25:19.115000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-03 03:25:19.115000+00:00,capacitor://localhost#/explore
$pageview,,Home,web,2024-05-03 03:25:14.635000+00:00,capacitor://localhost
$pageleave,,FAQs,web,2024-05-03 03:25:14.635000+00:00,capacitor://localhost
$pageview,,FAQs,web,2024-05-03 03:25:08.459000+00:00,capacitor://localhost#/faqs
$pageleave,,Anya,web,2024-05-03 03:25:08.459000+00:00,capacitor://localhost#/faqs
$pageview,,Anya,web,2024-05-03 03:22:57.311000+00:00,capacitor://localhost#/anya
$pageleave,,FAQs,web,2024-05-03 03:22:57.310000+00:00,capacitor://localhost#/anya
$pageview,,FAQs,web,2024-05-03 03:22:53.392000+00:00,capacitor://localhost#/faqs
$pageleave,,FAQs/09. Tongue tie,web,2024-05-03 03:22:53.392000+00:00,capacitor://localhost#/faqs
$pageview,,FAQs/09. Tongue tie,web,2024-05-03 03:22:47.772000+00:00,capacitor://localhost#/faqs/Ytr4YhAAACIAHeHV
$pageleave,,FAQs,web,2024-05-03 03:22:47.771000+00:00,capacitor://localhost#/faqs/Ytr4YhAAACIAHeHV
$pageview,,FAQs/07. Breastfeeding skills,web,2024-05-03 03:22:35.895000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO
$pageleave,,FAQs/07. Breastfeeding skills/answers,web,2024-05-03 03:22:35.895000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO
$pageview,,FAQs/07. Breastfeeding skills/answers,web,2024-05-03 03:18:15.760000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO/YtsQERAAACAAHkpy
$pageleave,,FAQs/07. Breastfeeding skills,web,2024-05-03 03:18:15.760000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO/YtsQERAAACAAHkpy
$pageview,,FAQs/07. Breastfeeding skills,web,2024-05-03 03:18:07.908000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO
$pageview,,FAQs,web,2024-05-03 03:17:59.323000+00:00,capacitor://localhost#/faqs
$pageleave,,Home,web,2024-05-03 03:17:59.323000+00:00,capacitor://localhost#/faqs
$pageview,,Home,web,2024-05-03 03:17:55.023000+00:00,capacitor://localhost
$pageview,,Anya,web,2024-05-03 03:12:36.931000+00:00,capacitor://localhost#/anya
$pageleave,,Home,web,2024-05-03 03:12:36.931000+00:00,capacitor://localhost#/anya
$pageview,,Home,web,2024-05-03 03:12:33.576000+00:00,capacitor://localhost#/
$pageview,,Anya,web,2024-05-03 02:31:38.811000+00:00,capacitor://localhost#/anya
$pageleave,,Home,web,2024-05-03 02:31:38.811000+00:00,capacitor://localhost#/anya
$pageview,,Home,web,2024-05-03 02:31:32.952000+00:00,capacitor://localhost
$pageview,,FAQs/03. Birth and the first few hours/answers,web,2024-05-02 23:41:08.502000+00:00,capacitor://localhost#/faqs/Ys_dfxAAACIA9HpZ/Ytr9TBAAACIAHfgP
$pageleave,,FAQs/03. Birth and the first few hours,web,2024-05-02 23:41:08.501000+00:00,capacitor://localhost#/faqs/Ys_dfxAAACIA9HpZ/Ytr9TBAAACIAHfgP
$pageview,,FAQs/03. Birth and the first few hours,web,2024-05-02 23:41:02.840000+00:00,capacitor://localhost#/faqs/Ys_dfxAAACIA9HpZ
$pageleave,,FAQs,web,2024-05-02 23:41:02.840000+00:00,capacitor://localhost#/faqs/Ys_dfxAAACIA9HpZ
$pageview,,FAQs,web,2024-05-02 23:40:57.316000+00:00,capacitor://localhost#/faqs
$pageleave,,Home,web,2024-05-02 23:40:57.316000+00:00,capacitor://localhost#/faqs
$pageview,,Home,web,2024-05-02 23:40:28.928000+00:00,capacitor://localhost
$pageview,,Register,web,2024-05-02 23:07:39.948000+00:00,https://localhost/#/auth/signup/healthcare-professional
$pageleave,,Email Sent,web,2024-05-02 23:07:39.946000+00:00,https://localhost/#/auth/signup/healthcare-professional
$pageview,,Email Sent,web,2024-05-02 23:07:28.203000+00:00,https://localhost/#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-02 23:07:28.200000+00:00,https://localhost/#/auth/signup/email-sent
$pageview,,Register,web,2024-05-02 23:06:26.764000+00:00,https://localhost/#/auth/signup/healthcare-professional
$pageleave,,Signup,web,2024-05-02 23:06:26.762000+00:00,https://localhost/#/auth/signup/healthcare-professional
$pageview,,Signup,web,2024-05-02 23:06:24.354000+00:00,https://localhost/#/auth/signup
$pageleave,,Splash,web,2024-05-02 23:06:24.350000+00:00,https://localhost/#/auth/signup
$pageview,,Splash,web,2024-05-02 23:06:18.537000+00:00,https://localhost/#/auth/splash
$pageview,,Articles/Perinatal Mental Health,web,2024-05-02 23:03:16.593000+00:00,capacitor://localhost#/articles/ZDpYuBEAACMAjQo3
$pageleave,,Articles,web,2024-05-02 23:03:16.592000+00:00,capacitor://localhost#/articles/ZDpYuBEAACMAjQo3
$pageview,,Articles,web,2024-05-02 23:03:13.636000+00:00,capacitor://localhost#/articles
$pageleave,,Articles/Newborn Jaundice,web,2024-05-02 23:03:13.636000+00:00,capacitor://localhost#/articles
$pageview,,Articles/Newborn Jaundice,web,2024-05-02 23:03:00.758000+00:00,capacitor://localhost#/articles/ZDg9XREAACEAhr-r
$pageleave,,Articles,web,2024-05-02 23:03:00.757000+00:00,capacitor://localhost#/articles/ZDg9XREAACEAhr-r
$pageview,,Articles,web,2024-05-02 23:02:56.473000+00:00,capacitor://localhost#/articles
$pageleave,,Explore,web,2024-05-02 23:02:56.473000+00:00,capacitor://localhost#/articles
$pageview,,Explore,web,2024-05-02 23:02:48.081000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-02 23:02:48.081000+00:00,capacitor://localhost#/explore
$pageview,,Home,web,2024-05-02 23:02:42.271000+00:00,capacitor://localhost
$pageview,,Events/Colic and Unsettled Behaviour,web,2024-05-02 21:57:10.611000+00:00,https://localhost/#/events/YyAu1hMAACQA-MMx
$pageleave,,Explore,web,2024-05-02 21:57:10.610000+00:00,https://localhost/#/events/YyAu1hMAACQA-MMx
$pageview,,Explore,web,2024-05-02 21:57:06.544000+00:00,https://localhost/#/explore
$pageview,,Community/Sleepy Time (night feeds)/chat,web,2024-05-02 21:56:41.715000+00:00,https://localhost/#/communities/02525253-7c1f-4665-b95c-ff03a44db037/chat?joined=true
$pageleave,,Communities,web,2024-05-02 21:56:41.714000+00:00,https://localhost/#/communities/02525253-7c1f-4665-b95c-ff03a44db037/chat?joined=true
$pageview,,Communities,web,2024-05-02 21:55:57.016000+00:00,https://localhost/#/communities
$pageleave,,Home,web,2024-05-02 21:55:57.015000+00:00,https://localhost/#/communities
$pageview,,Home,web,2024-05-02 21:55:43.458000+00:00,https://localhost/
$pageview,,Articles/Moisturisers in perimenopause,web,2024-05-02 21:52:27.352000+00:00,capacitor://localhost#/menopause/support/article/ZfWnwxEAAIJdZQTQ
$pageleave,,Support,web,2024-05-02 21:52:27.352000+00:00,capacitor://localhost#/menopause/support/article/ZfWnwxEAAIJdZQTQ
$pageview,,Support,web,2024-05-02 21:51:34.629000+00:00,capacitor://localhost#/menopause/support
$pageleave,,Articles/Weight gain and body shape change as a symptom of menopause,web,2024-05-02 21:51:34.629000+00:00,capacitor://localhost#/menopause/support
$pageview,,Articles/Weight gain and body shape change as a symptom of menopause,web,2024-05-02 21:51:26.319000+00:00,capacitor://localhost#/menopause/support/article/ZhzJAxEAAHOBr2tq
$pageleave,,Support,web,2024-05-02 21:51:26.319000+00:00,capacitor://localhost#/menopause/support/article/ZhzJAxEAAHOBr2tq
$pageview,,Support,web,2024-05-02 21:50:41.031000+00:00,capacitor://localhost#/menopause/support
$pageleave,,Improve,web,2024-05-02 21:50:41.030000+00:00,capacitor://localhost#/menopause/support
$pageview,,Home,web,2024-05-02 21:41:12.635000+00:00,capacitor://localhost#/
$pageview,,Videos,web,2024-05-02 21:35:45.557000+00:00,https://localhost/#/videos
$pageleave,,Explore,web,2024-05-02 21:35:45.554000+00:00,https://localhost/#/videos
$pageview,,Explore,web,2024-05-02 21:35:42.442000+00:00,https://localhost/#/explore
$pageview,,Home,web,2024-05-02 21:34:44.315000+00:00,https://localhost/#/
$pageview,,Onboarding/About,web,2024-05-02 21:34:11.535000+00:00,https://localhost/#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-02 21:34:11.534000+00:00,https://localhost/#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-02 21:34:06.024000+00:00,https://localhost/#/onboarding
$pageleave,,Email Verified,web,2024-05-02 21:34:06.023000+00:00,https://localhost/#/onboarding
$pageview,,Email Sent,web,2024-05-02 21:34:00.146000+00:00,https://localhost/#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-02 21:34:00.145000+00:00,https://localhost/#/auth/signup/email-sent
$pageview,,Email Verified,web,2024-05-02 21:33:56.274000+00:00,https://localhost/#/auth/signup/verified?token=Y2FlYzg2MzQtYzMxZS00YjA3LWJjNzUtNWVkZWRiN2RhYmQ4&username=YWduaWVzemthLmZhcnJpbmd0b25AZ21haWwuY29t&usertype=expectant&env=prod
$pageview,,Reset Password,web,2024-05-02 21:33:56.274000+00:00,https://localhost/#/auth/signup/verified?token=Y2FlYzg2MzQtYzMxZS00YjA3LWJjNzUtNWVkZWRiN2RhYmQ4&username=YWduaWVzemthLmZhcnJpbmd0b25AZ21haWwuY29t&usertype=expectant&env=prod
$pageleave,,Reset Password,web,2024-05-02 21:33:56.274000+00:00,https://localhost/#/auth/signup/verified?token=Y2FlYzg2MzQtYzMxZS00YjA3LWJjNzUtNWVkZWRiN2RhYmQ4&username=YWduaWVzemthLmZhcnJpbmd0b25AZ21haWwuY29t&usertype=expectant&env=prod
$pageleave,,Email Sent,web,2024-05-02 21:33:56.273000+00:00,https://localhost/#/auth/signup/verified?token=Y2FlYzg2MzQtYzMxZS00YjA3LWJjNzUtNWVkZWRiN2RhYmQ4&username=YWduaWVzemthLmZhcnJpbmd0b25AZ21haWwuY29t&usertype=expectant&env=prod
$pageview,,Register,web,2024-05-02 21:32:35.734000+00:00,https://localhost/#/auth/signup/expectant
$pageleave,,Signup,web,2024-05-02 21:32:35.733000+00:00,https://localhost/#/auth/signup/expectant
$pageview,,Signup,web,2024-05-02 21:32:34.368000+00:00,https://localhost/#/auth/signup
$pageleave,,Splash,web,2024-05-02 21:32:34.368000+00:00,https://localhost/#/auth/signup
$pageview,,Splash,web,2024-05-02 21:32:31.932000+00:00,https://localhost/#/auth/splash
$pageview,,Anya,web,2024-05-02 21:31:39.744000+00:00,capacitor://localhost#/anya
$pageleave,,Home,web,2024-05-02 21:31:39.743000+00:00,capacitor://localhost#/anya
$pageview,,Home,web,2024-05-02 21:31:16.188000+00:00,capacitor://localhost
$pageview,,Home,web,2024-05-02 21:29:15.600000+00:00,capacitor://localhost
$pageview,,Explore,web,2024-05-02 21:25:51.618000+00:00,https://localhost/#/explore
$pageleave,,Home,web,2024-05-02 21:25:51.614000+00:00,https://localhost/#/explore
$pageview,,Home,web,2024-05-02 21:25:32.838000+00:00,https://localhost/
$pageview,,Home,web,2024-05-02 21:25:23.491000+00:00,https://localhost/
$pageview,,Home,web,2024-05-02 21:21:40.398000+00:00,capacitor://localhost
$pageview,,MyChats,web,2024-05-02 21:08:27.150000+00:00,https://localhost/#/chats/91c27281-809a-4f6f-8f55-a3b6e4df92b3
$pageleave,,MyChats/Thread,web,2024-05-02 21:08:27.149000+00:00,https://localhost/#/chats/91c27281-809a-4f6f-8f55-a3b6e4df92b3
$pageview,,MyChats/Thread,web,2024-05-02 21:08:27.147000+00:00,https://localhost/#/chats/91c27281-809a-4f6f-8f55-a3b6e4df92b3
$pageleave,,Home,web,2024-05-02 21:08:27.146000+00:00,https://localhost/#/chats/91c27281-809a-4f6f-8f55-a3b6e4df92b3
$pageview,,Home,web,2024-05-02 21:08:24.604000+00:00,https://localhost/
$pageview,,Splash,web,2024-05-02 21:07:37.043000+00:00,capacitor://localhost#/auth/splash
$pageview,,Anya,web,2024-05-02 20:59:00.863000+00:00,https://localhost/#/anya
$pageleave,,Articles,web,2024-05-02 20:59:00.861000+00:00,https://localhost/#/anya
$pageview,,Articles,web,2024-05-02 20:58:02.039000+00:00,https://localhost/#/articles
$pageleave,,Explore,web,2024-05-02 20:58:02.037000+00:00,https://localhost/#/articles
$pageview,,Explore,web,2024-05-02 20:58:00.223000+00:00,https://localhost/#/explore
$pageleave,,Events,web,2024-05-02 20:58:00.221000+00:00,https://localhost/#/explore
$pageview,,Events,web,2024-05-02 20:57:22.590000+00:00,https://localhost/#/events
$pageleave,,Explore,web,2024-05-02 20:57:22.588000+00:00,https://localhost/#/events
$pageview,,Explore,web,2024-05-02 20:57:19.062000+00:00,https://localhost/#/explore
$pageleave,,Home,web,2024-05-02 20:57:19.061000+00:00,https://localhost/#/explore
$pageview,,Home,web,2024-05-02 20:57:11.690000+00:00,https://localhost/
$pageview,,Animation/How to latch the baby on/Cross cradle,web,2024-05-02 20:55:35.727000+00:00,https://localhost/#/animation
$pageleave,,Animation,web,2024-05-02 20:55:35.726000+00:00,https://localhost/#/animation
$pageview,,Animation,web,2024-05-02 20:55:28.775000+00:00,https://localhost/#/animation
$pageleave,,Subscription/Active Subscription,web,2024-05-02 20:55:28.773000+00:00,https://localhost/#/animation
$pageview,,Subscription/Active Subscription,web,2024-05-02 20:55:17.120000+00:00,https://localhost/#/subscriptions
$pageleave,,Subscription/No Subscription,web,2024-05-02 20:55:17.119000+00:00,https://localhost/#/subscriptions
$pageview,,Subscription/No Subscription,web,2024-05-02 20:55:17.117000+00:00,https://localhost/#/subscriptions
$pageleave,,Animation/How to latch the baby on/Cross cradle,web,2024-05-02 20:55:17.114000+00:00,https://localhost/#/subscriptions
$pageview,,Animation/How to latch the baby on/Cross cradle,web,2024-05-02 20:54:58.750000+00:00,https://localhost/#/animation
$pageleave,,Animation,web,2024-05-02 20:54:58.748000+00:00,https://localhost/#/animation
$pageview,,Animation,web,2024-05-02 20:54:34.224000+00:00,https://localhost/#/animation
$pageleave,,Community/About Breastfeeding Issues/chat,web,2024-05-02 20:54:34.222000+00:00,https://localhost/#/animation
$pageview,,Community/About Breastfeeding Issues/chat,web,2024-05-02 20:47:17.771000+00:00,https://localhost/#/communities/f938700a-2f71-4b62-8d91-4e0fba707fd3/chat?joined=true
$pageleave,,Communities,web,2024-05-02 20:47:17.771000+00:00,https://localhost/#/communities/f938700a-2f71-4b62-8d91-4e0fba707fd3/chat?joined=true
$pageview,,Communities,web,2024-05-02 20:46:23.473000+00:00,https://localhost/#/communities
$pageleave,,FAQs/09. Tongue tie,web,2024-05-02 20:46:23.468000+00:00,https://localhost/#/communities
$pageview,,FAQs/09. Tongue tie,web,2024-05-02 20:46:14.604000+00:00,https://localhost/#/faqs/Ytr4YhAAACIAHeHV
$pageleave,,FAQs,web,2024-05-02 20:46:14.602000+00:00,https://localhost/#/faqs/Ytr4YhAAACIAHeHV
$pageview,,FAQs,web,2024-05-02 20:46:04.801000+00:00,https://localhost/#/faqs
$pageleave,,Explore,web,2024-05-02 20:46:04.800000+00:00,https://localhost/#/faqs
$pageview,,Explore,web,2024-05-02 20:46:00.746000+00:00,https://localhost/#/explore
$pageview,,Home,web,2024-05-02 20:45:40.013000+00:00,https://localhost/#/
$pageleave,,Events/Colic and Unsettled Behaviour,web,2024-05-02 20:45:40.012000+00:00,https://localhost/#/
$pageview,,Events/Colic and Unsettled Behaviour,web,2024-05-02 20:45:20.758000+00:00,https://localhost/#/events/YyAu1hMAACQA-MMx
$pageleave,,Home,web,2024-05-02 20:45:20.750000+00:00,https://localhost/#/events/YyAu1hMAACQA-MMx
$pageview,,Home,web,2024-05-02 20:45:03.260000+00:00,https://localhost/#/
$pageleave,,Onboarding/About,web,2024-05-02 20:45:03.258000+00:00,https://localhost/#/
$pageview,,Onboarding/About,web,2024-05-02 20:43:55.753000+00:00,https://localhost/#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-02 20:43:55.751000+00:00,https://localhost/#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-02 20:43:54.214000+00:00,https://localhost/#/onboarding
$pageview,,Email Verified,web,2024-05-02 20:42:43.976000+00:00,https://localhost/#/auth/signup/verified?token=NzEwMmZjN2MtYjk0NC00MjMxLTg2MDUtZmMyN2JkYjI5ODcw&username=c29waGllLndpbmdyb3ZlMjlAaWNsb3VkLmNvbQ%3D%3D&usertype=parent&env=prod
$pageleave,,Reset Password,web,2024-05-02 20:42:43.975000+00:00,https://localhost/#/auth/signup/verified?token=NzEwMmZjN2MtYjk0NC00MjMxLTg2MDUtZmMyN2JkYjI5ODcw&username=c29waGllLndpbmdyb3ZlMjlAaWNsb3VkLmNvbQ%3D%3D&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-02 20:42:43.974000+00:00,https://localhost/#/auth/signup/verified?token=NzEwMmZjN2MtYjk0NC00MjMxLTg2MDUtZmMyN2JkYjI5ODcw&username=c29waGllLndpbmdyb3ZlMjlAaWNsb3VkLmNvbQ%3D%3D&usertype=parent&env=prod
$pageleave,,Email Sent,web,2024-05-02 20:42:43.971000+00:00,https://localhost/#/auth/signup/verified?token=NzEwMmZjN2MtYjk0NC00MjMxLTg2MDUtZmMyN2JkYjI5ODcw&username=c29waGllLndpbmdyb3ZlMjlAaWNsb3VkLmNvbQ%3D%3D&usertype=parent&env=prod
$pageleave,,Register,web,2024-05-02 20:41:42.999000+00:00,https://localhost/#/auth/signup/email-sent
$pageview,,Register,web,2024-05-02 20:40:34.459000+00:00,https://localhost/#/auth/signup/parent
$pageleave,,Signup,web,2024-05-02 20:40:34.458000+00:00,https://localhost/#/auth/signup/parent
$pageleave,,Splash,web,2024-05-02 20:40:32.504000+00:00,https://localhost/#/auth/signup
$pageview,,Splash,web,2024-05-02 20:40:32.184000+00:00,capacitor://localhost#/auth/splash
